uuid,prompt,topic
da7b0b06-51ce-5792-a493-58c0ffe0e70f,"seagulls at a beach trying to grab a french fry -gs 70 -motion 1  -neg cartoon, vector art, clipart, 3D, distorted, amateur, split  ",seagull
372fdc00-8c75-5eec-89c8-a8b2c601d85b,Seagull LICK  ,seagull
0709f838-c35d-5ade-bd8f-9dace06dda41,hyper realistic rendering of a flock of seagulls flying into the sunset  ,seagull
5d1bc3b1-6261-5b58-bcf4-40ca130d8214,a Seagull with a gun  ,seagull
bb6cf5d1-fc1e-561f-b910-c3d0a378b3be,pizza with a seagull  ,seagull
e9fb79e8-3564-5c7b-b8f7-650597b3734d,"animated the bird, sea,the ships,cinematic  ",seagull
1e942335-58fd-57fc-b20e-522147238c38,"many seagulls flying over a sea town sky, epic scene, dynamic scene, highly detailed 4k hdr slightly zooming out, -gs16 -motion 4  ",seagull
4249ccd7-8dbd-5517-9998-d7e732199183,cartoon seahorse underwater  ,seahorse
dd4da69b-9504-5eb8-a4ec-aec2d92fb2b5,Seahorses move on the water. Ratio 9:16  ,seahorse
bea9b8d8-94da-5f42-9d9c-ccdfc8f52f8e,the seahorse flowing under the sea  ,seahorse
0a6cbb8c-9b2d-5990-a192-c30c274b4672,seahorse floating in the ocean  ,seahorse
81842b96-0a96-565d-845e-b1c9586365e9,"seahorse family swimming happily, underwater view, captured with a Sony A7R IV, 4K -ar 9:16  ",seahorse
6e1d81fc-4fc1-5956-8fda-56f27532b777,seahorse flowing under the ocean  ,seahorse
d79474fa-f1df-55ed-8f7d-6e77da0cd8d2,"in the style of a low quality 1970s home video, a group of seahorses holding glowing orb in a forest, extreme wide shot, super 8 film, dreamy, cinematic, depth of field, grainy, low quality, fog, magic, mist, -ar 9:16 -neg cartoon, poorly drawn,  ",seahorse
5d2a0361-0f51-56af-9910-9a0b653b3274,"Shelby the shark extending her dorsal fin to rescue Sam the seahorse from the swirling current In the vast and mysterious ocean, where sunlight played hide-and-seek with the waves,  ",seahorse
ef01236e-230b-5759-b79e-9ec0b7e3b3b4,"Scene 1: The Seabed Castle  We arrive at the seabed castle, home to a group of adorable seahorses. They&#39;ve been swimming around the castle all day, but now it&#39;s time for them to sleep. Gently say goodnight to the seahorses and wish them happy dreams in their castle.  ",seahorse
0f327730-d7ab-5c1b-88ea-0f3bc89a8caf,A horse swimming in the sea -ar 3:4  ,seahorse
c4bb8cd4-ab23-5bff-9524-b31bc78cb547,"A very big cruise ship sailing far off in the disatnce on a huge ocean at night with stars in the sky. -ar16:9 in the style of watercolor, disney  ",seascape
21941e6c-2aa4-5634-8a9a-b13836dcffaf,"Night view of the sea do not plastic, big panorama, waves, -camera zoom out  ",seascape
cb1a7aa8-7913-5cce-a03d-4cf122c70a56,"In the ocean at night, a sea turtle is swimming. In the background, there are several small crabs and a few small fish swimming nearby.  ",seascape
5183d296-fc88-54e3-849b-076e74609ea1,young sleeping in the see found  ,seascape
35b8d439-44ed-576d-b189-fabd127fff9d,prompt:video of ocean during daytime -seed 1477439  ,seascape
d4fb4833-3d1c-5965-8cd8-6c1d5521c89a,water sea and ships at night --ar 9:16 - style raw -s600  Message: 1 Attachment  ,seascape
ccecfb07-39a0-5ea8-8874-e7386e74a89f,night beach side background video for sad song  ,seascape
40683659-82e9-5feb-8e83-99642ce64e90,"A shot of the beach transitioning from daylight to moonlit night, with the soft colors of dusk still visible  ",seascape
206a04c1-e247-54f7-ac8a-c75bb324aec7,"A breathtaking beach at night, adorned with vibrant white and green pixels scattered across the sand, creating a mesmerizing spectacle of brilliance. The epic movie style sets the stage for a grand and awe-inspiring video. The scene is filled with a sense of wonder and adventure as the camera sweeps across the beach, showcasing the radiant pixels against the dark backdrop of the night sky. The waves crash against the shore with a powerful force, adding to the dramatic atmosphere. The lighting is intense, emphasizing the luminosity of the pixels and creating a visually stunning effect. The video should capture the viewer&#39;s imagination and transport them to a world of magic and excitement. The aspect ratio is 16:9, providing a widescreen cinematic experience. Let the video unfold with epic proportions, showcasing the beauty and enchantment of the beach at night. --gs 23 --hide --ar 16:9 --seed 26112023  ",seascape
edb7397d-23d4-550f-ac11-d4d878873d24,"You talk of this promontory of rock and green so eloquently. Your decedent frame that emblazons the air around you, in  fretted whit needs time to heal. With hope in my heart and worried soul, Your majestic overhang gives burden to the night. Make safe, your tiled roof of protection, your cover to the world. Quench the flame and throw dispersion to your demons, for today no man will break your cage less demonic sigil taste his fate. Cleve, haul and tether, tacking in the wind, sail away high and proud, bob your lamp light&#160;on&#160;the&#160;wave  ",seascape
e13ce347-305d-585f-ac6e-fceb776f9b5d,"A sunny seaside town,Fishing boats drifting in the wind  ",seaside
af0b2aa6-36f2-53bf-8848-296b9c19b79b,((Seaside Night Fireworks Celebrate Confession and Proposal)) -ar 1:1  ,seaside
c5650d42-7688-55b8-8106-e26a07579369,"seaside with white cliffs  - HDR,  sharp focus, 8k, sharpness, - standing on the beach -  Golden hour sunlight - beige, white  and azure,  - Documentary style - Capturing the essence of the moment with powerful composition, muted colors, -fps24    -camera pan up right    -motion 3  ",seaside
c8fbcff2-6679-5fcd-bde9-54dee71b0125,"Baltic sea, waves roll onto the shore, reefs, rocks  Message: POLIROVKA.LV (Font: RETRO)  ",seaside
27ffefb2-d4e2-50ce-ad7e-b80ecc4d16de,"Breathtaking aerial shots of a lush, idyllic coastal village surrounded by pristine waters and abundant greenery.)In a remote coastal paradise in India, the land is abundant with water, greenery, and natural resources. The people have lived in harmony with their surroundings for generations.  ",seaside
17a96458-8ebe-52f1-9dbf-f35b826e2fba,"ancient time town. By the sea. cinematic 4K, HD, resolution, zoom out, slow, moving wind  ",seaside
644b70d2-1799-59ef-9412-c3f673d1d68e,"A beautiful coastal beach in spring, waves lapping on sand, zoom out -seed 1983441  ",seaside
a9c99431-eac8-5975-ace3-57a819141554,"A sunny Baltic beach with crystal blue water and seagulls flying high in the sky, amber jewellery flash  ",seaside
3040e452-a1e4-5c8c-8ae0-e2b4a7226f68,"The scorching sun shines on the blue sea, and there are white clouds floating in the sky. There are mountains on the left and right sides of the sea, and the mountains on the left are higher than those on the right.  ",seaside
c3a627a0-ed47-5829-b6d8-72bb25531ea6,Dynamic image of sunny seaside scenery  ,seaside
e4ce653b-12fa-5784-a166-744a4c46f238,"john Kramer in his laboratory - fps 16 - motion 2 - neg morphing, erratic fluctuation in motion, noisy, bad quality, distorted - camera pan down right  ",seinfeld
98a9c1d3-da0e-54f3-ba84-8c7639e7d8a0,if Pauly Shore was on Seinfeld  Message: 1 Attachment  ,seinfeld
993851c5-6d53-555c-b11a-336cdc3e675b,"Jerry&#39;s Secret Mission: Show Jerry, with a mischievous glint in his eyes, gathering colourful flowers and tiny pebbles around the backyard.  ",seinfeld
fe62b88d-53dd-529b-a9b2-76a4d2880951,Newman from Seineld playing with LEGO -ar 16:9 -motion 2  ,seinfeld
c6383003-dac9-584c-90c5-43e858eb30d8,seinfeld episode clip where george costanza is being dragged to hell through a glowing crack in the ground  ,seinfeld
fa4292d5-00bc-5f95-89fa-492725a2f8da,"a snapshot from a high quality live action film, Hailee Steinfeld sitting down, zoned out completely on the porch of open garage at night whilst the lights above the garage flicker  ",seinfeld
224694bc-436b-56d2-a1cc-d3c9ac27a112,all 4 characters from Seinfeld but drawn as tacos sitting at a table eating pizza  ,seinfeld
4cf7201f-6d94-5908-aee2-70830df56200,jerry seinfekd fighting a bear  ,seinfeld
3d5e2ef2-5bdb-505c-9e82-2ee3cce93ed1,Jerry Seinfeld transforming into an art deco building -ar 16:9 -motion 3  ,seinfeld
21b89c58-a39a-5839-bcd1-f7d51b163221,jerry seinfekd doing stand up  ,seinfeld
02600c96-6212-54db-bd0c-224917322320,attractive brunette in front the mirror with iPhone 15 taking selfie real life ultra realistic 4k  ,selfie
eb6d900f-7e3e-5fc8-89e5-a30ba3f66516,"Frame 1-24 (1st second): The camera follows the perspective of a phone-like device screen recording three aliens wearing name-brand clothing. They are taking a selfie, with one alien holding and balancing the phone-like device. The camera view pans down right and zooms out simultaneously.  Frame 25-48 (2nd second): The sequence repeats. Again, the camera follows the perspective of a phone-like device screen recording three aliens wearing name-brand clothing. They are taking a selfie, with one alien holding and balancing the phone-like device. The camera view pans down right and zooms out simultaneously.  Frame 49-72 (3rd second): The sequence repeats for the third time. The camera follows the perspective of a phone-like device screen recording three aliens wearing name-brand clothing. They are taking a selfie, with one alien holding and balancing the phone-like device. The camera view pans down right and zooms out simultaneously.  ",selfie
2b0b89b9-df6b-5b9e-a1fd-1f53f0b2c7be,image:mogaloki_82_black_and_white_photo._combat._normandy_beaches._lo_cde99a89-39f0-45e3-84a7-7ab47e1f7a2f.png a soldier nervously taking a selfie during a battle --gs 12 --ar 16:9  ,selfie
ea73f4d3-e464-5878-aa2d-489dba6ea449,"a dark corridor with red walls, two girls are sitting with their back to camera, they are taking a selfie with their iphones, while a shadow of a dear is passing them. the corridor is gloomy and foggy.  ",selfie
d286fa40-6b2f-5013-bd7f-4e30157a17fa,running down hallway made of mirrors taking a selfie -camera zoom out -motion 4 -ar 16:9 -fps 24 -seed 15191617518336843403  ,selfie
6523fcd1-0cf1-5113-9fae-538d8f75bee8,"A blonde boy with blue eyes about five years old is taking a selfie with his dog.  They both smile excitedly.  In the background you can see a typically Mediterranean house, with flower pots on the street and the sea in the background, at midday.  ",selfie
6b68fa13-2a50-5fc9-bf38-a0da8b52f817,sick boys face selfie.  Red dress. Teletubby  ,selfie
cb6900c2-e5a4-5b27-b9bd-a5a6757ea01e,video selfie animation  ,selfie
a19f1b58-5550-54e3-b22b-fba65b82a273,"A man, sitting on a chair, taking selfie  ",selfie
1f288a79-5f30-554e-a97b-33b224e7edc8,Landscape selfie beauty  ,selfie
7bcfa588-f96b-5e75-b446-9d2bac689bfb,an old handyman  walking through a colorful sewing room looking for something to steal  ,sew
17327135-9e55-5f52-81d7-3a24769b1bda,"large video of a seamstress making clothes with gripir, using scissors  ",sew
26687827-7e78-500d-b141-28c79e84b94d,&quot;Sewing room displaying newly made doctor&#39;s gowns  ,sew
ce482a22-3c11-5beb-ab24-ea1321c83c66,a child trying to thread a needle  ,sew
eb06aadc-813e-5c8b-8399-b4066b0f4eb0,"On the blu sky dissipates Ukrainian embroidered towel featuring intricate Ukrainian embroidery patterns. The design should reflect the rich cultural heritage and craftsmanship of Ukrainian embroidery, with white, red, black colors  Message: Default Value (Font: MODERN)  ",sew
92521a0d-34bb-54e7-b447-93a39d98a851,Trump is stepping on the sewing machine  ,sew
5579c0cb-33c6-5f2f-95e3-4403b155aef8,"two fairies fencing with pins, close-up of sewing supplies, cute figurines moving, sword fight, animated characters on a shelf, exciting action scene  ",sew
da768bef-583e-5986-8fef-217c3fd094f1,"Sews clothes from red fabric sitting on a chair, Cinematic elements: close up shot, dynamic camera angels, vibrant colors hight detail, -ar 9:16  ",sew
ce6913c2-859b-50cf-8fba-d06d1e3c7c1b,spools of beige thread  Message: sewing (Font: MODERN)  ,sew
38bff19a-60e1-5b88-9a8f-1b308a2cb5df,"sewing machine cartoon animation, 4000 into 4000 resolution  ",sew
7a1498f7-5379-55d6-bc54-30aaa4150d63,a thousand flying sharks swimming in the universe  ,shark
81556cdb-b5b8-535d-b370-5343d467c2cd,a shark eatrting lighting  ,shark
07c80f58-0878-5835-bd4c-590199413999,"Sharks swimming in reefs    -camera pan right -neg morphing,erratic fluctuation in motion,noisy,bad quality,distorted,poorly drawn,blurry, grainy,low resolution,oversaturated,lack of detail,inconsistent lighting -- ar 16:9  Message: 1 Attachment  ",shark
a75347ca-a4c6-5b3b-a5c1-d775374ade9b,Despite white&#39;s shark valiant efforts  ,shark
267a6d4b-69f7-5cc2-893e-0d736d772357,a baby shark image -ar 9:16  ,shark
f97156e7-b32f-500e-9fdf-5422bd8dabb9,"a large school of fish swimming away from a shaerk in the open ocean -motion 3 -camera zoom in
 --neg awkward posing,twisted limbs,unnatural posture,bad posing,bad posture,UGLY UNNATURAL HAND POSTURE,MORE FINGERS THAN 4,INCOHERENT AND UNNATURAL FINGER FORMS AND SHAPES, bad &#39;unnatural&#39; posing,Disfigured,overly contorted body, extra limbs, extra heads, duplicate heads and body  Message: 1 Attachment  ",shark
33248f4e-ea88-5b87-bcf7-52a5226a3bca,"wide shot, front view, centered, daytime, an alien with the head of a gray shark, with a muscular appearance, with a serious look, walking in a futuristic metropolis alien, primary tones, Noire style -neg &quot;deformation, distortion, rays of light, beam of light, smoke, duplicate car, side camera, rear view camera, rear photo, coastal photo, rear photo, deformed body, deformed hand, people, multiple sharks&quot; -motion 1 -gs 12 -fps 24 -v0.9 -hide  ",shark
862b9ac7-602e-5069-af5c-a84845cb845d,"Pixar style, Master masterpiece, multi-detail, color ocean, shark swims in the ocean  ",shark
a8c7102b-2978-55d6-9728-d11b57ed94da,a young beautiful lady enters in the sea with waves far away. The lady swims calmly and a shark appears and start surrounding the lady. The lady disappears and the water around become red  ,shark
8a048a2d-cbd9-57e4-a297-34ff31ccdb4b,"a great white shark swimming under the surface in a blue ocean, photorealistic, hyper detailed, 8k, Uhd,  -neg &quot;doubles,cartoon, vector art, clipart, 3D, distorted, amateur, split, blurry&quot;  ",shark
1dd7ce04-0fce-5349-873f-393c959405a6,Shawn Mendes singing to his little girl  ,shawn mendes
09f88771-0013-514a-afd4-271c4cefe4bc,Shawn Mendes reading a book with glasses  ,shawn mendes
e7d1497c-7f8b-5b95-b7d4-fb9d5be54f9c,Shawn Mendes and Sabrina Carpenter  complaining each other  ,shawn mendes
daf6bbb4-7812-5b88-8d42-920c7bc67ae1,Sabrina Carpenter and Shawn Mendes and their son in a christmas commercial  ,shawn mendes
f6504cfd-d3a2-5074-a41b-d78d2cc33ef3,Shawn Mendes long beard in a Three musketeers windy poster  ,shawn mendes
bc05b183-eaa2-5379-8971-7f6ce1959a1c,"Shawn Mendes layed down in bed, camera gets closer to the face  ",shawn mendes
d009d39e-34b3-57c9-846e-22843b0430f8,Shawn Mendes riding a horse and Sabrina Carpenter as a princess  ,shawn mendes
e6ec9582-8e7d-56fa-a2a6-8ad2a888fe80,Shawn Mendes and Sabrina Carpenter swimming among fishes  ,shawn mendes
0f85c38b-6089-5d1c-a7ae-28053d50cbfb,Shawn Mendes in white shirt layed down on floor under rain and getting wet  ,shawn mendes
80162a5f-b5e3-5b78-822a-8023d41399d4,Shawn Mendes and Sabrina Carpenter driving a convertible  ,shawn mendes
f3a5ba46-89ce-5985-8ae0-b54401f393c0,Peruvian peasants with their shepherd dogs  ,shepherd
27beea94-0c4e-5c18-964d-af9f74cf4324,an oversized blue siberian husky playing with a tiny human  ,shepherd
aaa25753-f511-559e-9982-210d791b52cd,"Two husky standing upright on hind legs and hugging together in a field full of flowers.front view. One has purple realistic fur,the other have blue fur. pixar,happy, lighthearted, whimsical, pastel colors, soft lighting, dreamlike,highly detailed, intricate, artstation, trending on social media, cute, adorable, joyful, cheerful, playful. --ar 9:16 --iw 1 --q 2 --s 750 --v 5.1 ,love story  ",shepherd
